title,label,confidence,brandname,verdict,status,flags,reasoning
Meat Masala MDH,Branded,1.0,MDH,A,accepted,,"MDH (Mahashian Di Hatti) is one of India's most well-known and established spice brands, founded in 1919 and headquartered in Delhi. 'Meat Masala MDH' clearly refers to MDH's Meat Masala product — a spice blend specifically formulated for meat-based dishes. MDH is widely distributed across India and internationally, and their Meat Masala is a standard SKU in their product lineup. The brand name 'MDH' is explicitly mentioned at the end of the product title, which is a common naming convention in Indian B2B catalogs where the brand name is appended after the product description."
AA seal stickers,Unbranded,1.0,NA,A,accepted,,"The product title 'AA seal stickers' is a generic descriptive name for seal stickers, likely categorized or sized under 'AA' (possibly a size/type code). There is no identifiable brand name present in the title. 'AA' here appears to be a product specification or internal catalog code rather than a brand identifier. Seal stickers are commonly sold as generic/unbranded packaging or stationery supplies in B2B catalogs, especially in the Indian food-service/grocery context where they are used for sealing food packages. No trademark, manufacturer name, or recognizable brand is mentioned."
Dabur Honey,Branded,1.0,Dabur,A,accepted,,"Dabur is one of India's largest and most well-known FMCG companies, established in 1884. Dabur Honey is a flagship product of Dabur India Ltd., widely sold across retail and food-service channels in India. The product title explicitly mentions 'Dabur' as the brand prefix, which is a registered trademark. Dabur Honey holds a significant market share in the packaged honey segment in India and is a clearly identifiable branded product with consistent packaging, quality standards, and national distribution."
Aluminium Container 750ml with Lid (Outlet),Unbranded,1.0,NA,A,accepted,,"The product title 'Aluminium Container 750ml with Lid (Outlet)' is a purely descriptive, generic listing. It specifies the material (aluminium), the product type (container), the capacity (750ml), and an accessory (lid). The term '(Outlet)' likely refers to a clearance/outlet sale channel or a specific outlet store, not a brand name. There is no identifiable brand name, trademark, or manufacturer label present in the title. Aluminium containers of this type are commonly sold as unbranded, commodity packaging items in the Indian B2B food-service and catering market."
Chavali Red,Unbranded,1.0,NA,A,accepted,,"The title 'Chavali Red' appears to be a generic product name. 'Chavali' is the Marathi/regional Indian term for cowpeas/black-eyed peas, and 'Red' likely refers to the red variety of this legume. There is no identifiable brand name, logo, or trademark associated with this listing. It reads as a plain commodity description of red cowpeas/lobia, commonly sold loose or in bulk in Indian B2B/wholesale markets without any branding. No manufacturer or brand identifier is present in the title."
Panner Fresh 1 kg,Unbranded,1.0,NA,A,accepted,,"The product title 'Panner Fresh 1 kg' appears to be a generic listing for fresh paneer (Indian cottage cheese) in a 1 kg pack. 'Panner' is a phonetic/spelling variant of 'Paneer', commonly seen in Indian B2B catalogs. 'Fresh' is a descriptor indicating the product is freshly made rather than a brand name. There is no identifiable proprietary brand name, logo reference, or manufacturer name present in the title. This is typical of unbranded/loose fresh dairy products sold in bulk in food-service and B2B grocery channels in India."
Fevicol 1 Kg,Branded,1.0,Fevicol,A,accepted,,"Fevicol is a well-known and iconic branded adhesive product manufactured by Pidilite Industries Ltd., one of India's largest adhesive and sealant companies. The name 'Fevicol' is a registered trademark and a household/trade name synonymous with synthetic resin adhesive (white glue) in India. The product title clearly states 'Fevicol' as the brand name, followed by the pack size of 1 Kg, which is a standard retail/trade size for this product. There is no ambiguity — this is definitively a branded product."
Fanta Can 300ml-GST@ 28%,Branded,1.0,Fanta,A,accepted,,"Fanta is a well-known globally recognized carbonated soft drink brand owned by The Coca-Cola Company. The product title explicitly mentions 'Fanta' as the brand name. It is a flavored fizzy drink sold in a 300ml can format. The GST rate of 28% is consistent with India's tax classification for aerated/carbonated beverages, which fall under the highest GST slab. This is clearly a branded, packaged consumer product distributed through B2B food-service and grocery channels in India."
#_# The Great Indian Toffee 300gm - Parsi Dairy Farm,Branded,1.0,Parsi Dairy Farm,A,accepted,,"The product title explicitly names 'Parsi Dairy Farm' as the manufacturer/brand, separated by a dash which is a common catalog convention to denote the brand. Parsi Dairy Farm is a well-known, established dairy and confectionery brand based in Mumbai, India, with a long history dating back to the early 20th century. They are known for producing traditional Indian sweets, dairy products, and confectionery items. 'The Great Indian Toffee' is the specific product name/variant, and 300gm is the pack size. The brand name 'Parsi Dairy Farm' is clearly identifiable and not a generic or unbranded descriptor."
Saffron Kessar,Unbranded,1.0,NA,A,accepted,,"The product title 'Saffron Kessar' is simply a description of the spice saffron, with 'Kessar' (also spelled 'Kesar') being the common Hindi/Indian name for saffron (Crocus sativus). There is no distinct brand name, manufacturer, or trademark identifier present in the title. The word 'Kessar' here is used as a transliteration/synonym for the product itself rather than as a brand. No packaging brand, company name, or registered trademark is indicated. This is consistent with how generic/loose saffron is listed in Indian B2B catalogs by commodity traders without branding."
Gochujang Sauce,Unbranded,1.0,NA,A,accepted,,"The title 'Gochujang Sauce' is purely a generic product descriptor referring to the Korean fermented red chili paste/sauce. There is no brand name, manufacturer, trademark, or proprietary identifier mentioned in the title. Gochujang is a common category name used across many brands (e.g., CJ Haechandle, Sempio, Mother-in-Law's, etc.), but none are referenced here. The listing appears to be a generic/unbranded entry typical of B2B catalog listings where the product type is listed without brand attribution."
Dustbin Cover Small,Unbranded,1.0,NA,A,accepted,,"The product title 'Dustbin Cover Small' is a purely generic, descriptive name indicating a small-sized cover for a dustbin. There is no brand name, logo reference, trademark, or any proprietary identifier mentioned. The title uses only common descriptive words (product type + size variant), which is typical of unbranded or generic utility/household items sold in bulk in B2B catalogs. No manufacturer or brand identity can be inferred from this listing."
Lid for paperbowl 500ml,Unbranded,1.0,NA,A,accepted,,"The product title 'Lid for paperbowl 500ml' is a purely descriptive, generic listing with no brand name mentioned. It describes a functional accessory item — a lid designed to fit a 500ml paper bowl — using only its physical/functional attributes (material: paper, capacity: 500ml, component: lid). There are no trademarks, logos, manufacturer names, or brand identifiers present in the title. Such disposable packaging accessories are commonly sold as unbranded/generic items in B2B food-service catalogs, especially in the Indian market where small manufacturers supply plain packaging components without branding."
Garbage Bag Green 30 X50,Unbranded,1.0,NA,A,accepted,,"The product title 'Garbage Bag Green 30 X50' contains only a generic product description with no brand name mentioned. It describes a green garbage bag with dimensions 30x50 (likely 30 inches x 50 inches or 30cm x 50cm). There are no brand identifiers, logos, trademarks, or proprietary names present. This is a commodity/generic product listing typical of unbranded bulk packaging supplies sold in Indian B2B markets."
Green Mustard Microgreen,Unbranded,1.0,NA,A,accepted,,"The title 'Green Mustard Microgreen' is a purely descriptive product name indicating the type of microgreen (green mustard variety). There is no brand name, logo reference, manufacturer name, or any proprietary identifier present in the title. Microgreens sold in B2B/food-service catalogs are frequently unbranded commodity produce items, especially when listed with only a generic descriptive name. No trademark, company name, or branded packaging indicator is evident."
Palm Jaggery (per kg),Unbranded,1.0,NA,A,accepted,,"The product title 'Palm Jaggery (per kg)' is a purely generic description of a commodity product — palm jaggery sold by weight (per kg). There is no brand name, manufacturer name, logo reference, or any proprietary identifier present in the title. Palm jaggery is a traditional, unprocessed natural sweetener commonly sold as a loose/bulk commodity in Indian B2B and retail markets without branding. The pricing unit '(per kg)' further reinforces that this is a bulk, unbranded commodity listing typical of wholesale/food-service catalogs."
MUMBAI RAVA 5 KG,Unbranded,1.0,NA,A,accepted,,"The product title 'MUMBAI RAVA 5 KG' consists of a geographic descriptor ('Mumbai'), a product type ('Rava' — a coarse semolina/sooji used in Indian cooking), and a pack size (5 kg). 'Mumbai Rava' is a common trade/colloquial term used in the Indian market to describe a specific grind/texture of rava (typically finer than regular sooji) associated with Mumbai-style cooking. It is a generic product descriptor rather than a proprietary brand name. There is no identifiable registered brand name, logo, or manufacturer name present in the title. Such listings are typical of unbranded or loosely packed commodity goods sold in bulk in B2B/wholesale grocery markets."
Duster Check/Hand,Unbranded,1.0,NA,A,accepted,,"The product title 'Duster Check/Hand' is a generic description of a checkered duster cloth/hand towel, commonly used for cleaning or wiping purposes in food-service or household settings. There is no brand name, logo, trademark, or any proprietary identifier present in the title. The term 'Check' likely refers to the checkered pattern of the fabric, and 'Hand' may indicate it is a hand-sized duster or hand towel. This is a commodity textile product typically sold unbranded in Indian B2B markets."
Micks Lotus Biscoff Biscuit,Branded,1.0,Lotus Biscoff,A,accepted,,"Lotus Biscoff is a well-known international brand of caramelized biscuits manufactured by Lotus Bakeries, a Belgian company. 'Biscoff' is a portmanteau of 'biscuit' and 'coffee', as the biscuits are traditionally served with coffee. The brand is widely recognized globally and is sold in India through various retail and food-service channels. The word 'Micks' at the beginning likely refers to the seller/distributor or an internal catalog code, not the brand itself. The core product identity is clearly 'Lotus Biscoff Biscuit', making this a branded product."
Quinoa 1 kg,Unbranded,1.0,NA,A,accepted,,"The product title 'Quinoa 1 kg' contains only the generic commodity name (quinoa) and a weight specification (1 kg). There is no brand name, manufacturer name, logo reference, or any proprietary identifier mentioned. This is a plain, generic listing typical of unbranded bulk commodity products sold in Indian B2B/food-service catalogs. Quinoa is commonly sold as a loose or bulk grain without branding in wholesale markets."
Amul Fresh Cream 1 Ltr- Exempt,Branded,1.0,Amul,A,accepted,,"The product title explicitly contains 'Amul', which is one of India's most well-known and established dairy brands, operated by the Gujarat Cooperative Milk Marketing Federation (GCMMF). 'Fresh Cream 1 Ltr' describes the product type (fresh cream) and its quantity (1 litre). The suffix '- Exempt' likely refers to GST exemption status, as fresh cream from Amul can fall under exempt or nil-rated GST categories in India's food-service/B2B catalog context. Amul is a nationally recognized brand with wide distribution across retail and food-service channels, making this unambiguously a branded product."
Duster cloth-Thick Mop,Unbranded,1.0,NA,A,accepted,,"The product title 'Duster cloth-Thick Mop' is a purely generic, descriptive name referring to a thick cleaning/dusting cloth or mop. There is no brand name, trademark, logo reference, or manufacturer identifier present in the title. Such items are commonly sold as unbranded commodity cleaning supplies in Indian B2B/food-service markets. The hyphenated combination of 'Duster cloth' and 'Thick Mop' further suggests a generic product description rather than a branded product name."
Cheese Block Processed,Unbranded,1.0,NA,A,accepted,,"The product title 'Cheese Block Processed' is a purely generic, descriptive name with no brand identifier present. It simply describes the product form (block) and type (processed cheese). There are no brand names, logos, trademarks, or proprietary identifiers mentioned. In the Indian B2B grocery/food-service context, processed cheese blocks are commonly sold as generic/unbranded bulk items for use in food service, catering, or further processing. Well-known brands in this category (e.g., Amul, Britannia, Kraft) are typically explicitly named in product titles; the absence of any such name strongly indicates this is an unbranded or private-label commodity listing."
Palak paste,Unbranded,1.0,NA,A,accepted,,"The product title 'Palak paste' is a purely generic, descriptive name referring to spinach (palak) paste, a common ingredient used in Indian cooking. There is no brand name, logo reference, manufacturer name, or any proprietary identifier mentioned in the title. This is a commodity/generic product commonly sold loose or in bulk in Indian B2B/food-service markets without any specific brand association."
Grated mozzarella New Onesta,Branded,1.0,New Onesta,A,accepted,,"The product title 'Grated mozzarella New Onesta' clearly contains 'New Onesta' as a brand identifier. 'New Onesta' is a known Indian dairy/cheese brand that produces mozzarella and other cheese products, commonly found in the Indian food-service and B2B market. The word 'Grated' describes the form/cut of the mozzarella (pre-shredded), while 'mozzarella' is the product type (a stretched-curd cheese widely used in pizzas and other dishes). 'New Onesta' is the commercial brand name under which this product is sold, making this a branded product."
VINEGAR SYNTHETIC 750ML,Unbranded,1.0,NA,A,accepted,,"The product title 'VINEGAR SYNTHETIC 750ML' contains only a generic product descriptor (synthetic vinegar), a volume specification (750ml), and no brand name. 'Synthetic' refers to the type of vinegar (acetic acid-based, as opposed to naturally fermented), which is a common product category in Indian food service. There is no mention of any manufacturer, brand, or trademark. The listing follows a purely descriptive naming convention typical of unbranded or private-label bulk/commodity items sold in B2B grocery catalogs."
Squeeze bottles -  Large,Unbranded,1.0,NA,A,accepted,,"The product title 'Squeeze bottles - Large' is a purely generic, descriptive listing with no brand name, trademark, or manufacturer identifier present. It simply describes the product type (squeeze bottles) and size variant (large). This is typical of unbranded commodity kitchenware/food-service equipment listings found in B2B catalogs where the seller is offering a generic product without any specific brand association. No proprietary name, logo reference, or manufacturer code is included."
Salt Black Tiger,Unbranded,1.0,NA,A,accepted,,"The product title 'Salt Black Tiger' appears to describe a type of black tiger shrimp (a common seafood item in Indian B2B/food-service catalogs) that has been salted or is sold with salt. There is no identifiable brand name, trademark, or manufacturer mentioned in the title. 'Salt' here likely refers to a preservation/processing method (salted black tiger prawns/shrimp), and 'Black Tiger' is the common name for the Penaeus monodon species of shrimp. The title follows a generic commodity-style naming convention typical of unbranded bulk seafood products in Indian B2B grocery catalogs. No proprietary brand indicators, logos, or company names are present."
MONIN VANILLA SYRUP 1 L,Branded,1.0,Monin,A,accepted,,"MONIN is a well-known French brand founded in 1912, specializing in premium flavoring syrups, liqueurs, and other beverage ingredients. The product title explicitly states 'MONIN' as the brand name. MONIN Vanilla Syrup is one of their flagship products, widely used in cafes, bars, and food-service establishments globally, including in India. The 1 L size is a standard commercial/food-service pack size offered by Monin. The brand is internationally recognized and distributed, making this unambiguously a branded product."
Chicken Lollypop Plate,Unbranded,1.0,NA,A,accepted,,"The title 'Chicken Lollypop Plate' is a purely generic, descriptive product name referring to a common Indian appetizer/snack dish (chicken wings shaped into lollipops, typically served as a plate/portion). There is no brand name, manufacturer, trademark, logo reference, or any proprietary identifier present in the title. The word 'Plate' likely refers to a serving portion or plated dish, further suggesting this is a food-service/restaurant menu item or a generic catalog listing rather than a packaged branded product. This type of listing is common in B2B food-service catalogs where unbranded, freshly prepared or bulk food items are listed by their dish name alone."
Bread Crumb (Orange),Unbranded,1.0,NA,A,accepted,,"The product title 'Bread Crumb (Orange)' is a generic descriptor with no brand name mentioned. 'Bread Crumb' is a common food ingredient/product, and '(Orange)' likely refers to the color or flavor variant (possibly orange-flavored or orange-colored bread crumbs, commonly used in food service for coating or garnishing). There is no manufacturer name, trademark, or brand identifier present in the title. The format is typical of unbranded bulk or commodity items listed in Indian B2B food-service catalogs."
Harpic 500 Ml,Branded,1.0,Harpic,A,accepted,,"Harpic is a well-known, globally recognized brand of toilet/bathroom cleaning products owned by Reckitt Benckiser (RB). The product title clearly states 'Harpic' as the brand name, followed by the pack size '500 Ml', which is a standard SKU size for Harpic toilet bowl cleaner liquid sold in the Indian market. Harpic is widely distributed across Indian retail and B2B food-service/grocery channels, making its presence in such a catalog entirely expected."
BLACK PAPER,Unbranded,1.0,NA,A,accepted,,"The product title 'BLACK PAPER' (likely referring to black pepper, a common spice, with a phonetic/spelling variation) contains no brand name, trademark, manufacturer name, or any other branding indicator. It is a generic commodity description with no packaging, logo, or proprietary identity mentioned. This is typical of unbranded bulk spice listings found in Indian B2B/wholesale grocery catalogs."
Gram Flour/Besan (Motichur),Unbranded,1.0,NA,A,accepted,,"The product title 'Gram Flour/Besan (Motichur)' is a purely descriptive name. 'Gram Flour' and 'Besan' are generic commodity terms for chickpea flour widely used in Indian cooking. 'Motichur' in parentheses likely refers to the variety or grade of besan — Motichur besan is a finer grind of gram flour commonly used for making motichur laddoos and other sweets, distinguishing it from coarser varieties. There is no recognizable brand name present in the title (e.g., no mention of brands like Rajdhani, Shakti Bhog, Patanjali, Aashirvaad, etc.). The title follows a generic commodity-description pattern typical of unbranded bulk or loose goods sold in B2B/wholesale markets."
Garbage Bags 29*39,Unbranded,1.0,NA,A,accepted,,"The product title 'Garbage Bags 29*39' contains only a generic product description (garbage bags) and dimensions (29x39 inches/cm), with no brand name, logo reference, manufacturer name, or any proprietary identifier. The format is purely descriptive and functional, typical of unbranded or generic commodity listings common in Indian B2B wholesale catalogs. No trademark, company name, or brand indicator is present anywhere in the title."
Slider Bun 25GMS x 3'',Unbranded,1.0,NA,A,accepted,,"The product title 'Slider Bun 25GMS x 3''' is a purely descriptive listing containing only the product type (Slider Bun), weight specification (25 grams), and size/dimension indicator (3 inches). There is no brand name, manufacturer name, trademark, or any proprietary identifier mentioned. This is typical of a generic/unbranded bakery item sold in bulk in B2B food-service catalogs, where slider buns are commonly supplied as commodity items by local bakeries without specific branding."
Chicken Galouti,Unbranded,1.0,NA,A,accepted,,"Chicken Galouti is a generic product name referring to a type of soft, melt-in-the-mouth kebab originating from Lucknow, India, traditionally made with minced meat (here chicken). The title contains no brand name, manufacturer name, logo reference, or any proprietary identifier. It is a common dish/product descriptor used widely across restaurants, caterers, and food-service suppliers in India. No packaging brand, trademark, or company name is associated with this listing, making it a purely generic/unbranded product entry."
Millet Dosa Batter - ME,Unbranded,1.0,NA,A,accepted,,"The product title 'Millet Dosa Batter - ME' appears to describe a generic product — millet-based dosa batter, which is a common South Indian food preparation made with millets instead of traditional rice/urad dal. The suffix 'ME' is likely an internal seller code, size/variant indicator, or catalog abbreviation rather than a brand name. There is no recognizable brand name present in the title. No well-known brand in the Indian food-service or grocery space is identified by 'ME' for this product category. The title follows a pattern common in unbranded or private-label B2B catalog listings where product descriptions are appended with internal codes."
Sesame Seeds White,Unbranded,1.0,NA,A,accepted,,"The product title 'Sesame Seeds White' is a purely generic, descriptive name referring to white sesame seeds as a commodity ingredient. There is no brand name, trademark, manufacturer name, logo reference, or any proprietary identifier present in the title. White sesame seeds are a common bulk agricultural commodity widely traded in Indian B2B/food-service markets without branding. The title contains only the product type and color variant, which is typical of unbranded bulk listings in wholesale catalogs."
#_# Baked Salted Caramel Cheesecake - Sassy Teaspoon,Branded,1.0,Sassy Teaspoon,A,accepted,,"The product title explicitly includes 'Sassy Teaspoon' after a dash, which is a clear brand/bakery name identifier. The format 'Product Name - Brand Name' is a common listing convention in B2B food-service catalogs. 'Sassy Teaspoon' appears to be a bakery or dessert brand/establishment that produces this Baked Salted Caramel Cheesecake. The product itself is a specific baked dessert item (Baked Salted Caramel Cheesecake), and the brand name 'Sassy Teaspoon' is a distinctive, creative name typical of artisan bakery or café brands in India. The '#_#' prefix is likely an internal catalog or listing code used by the platform."
McCain Rosti Round/ Hash Brown 1.5kg,Branded,1.0,McCain,A,accepted,,"McCain is a well-known international frozen food brand, originally Canadian, with a strong presence in India's food-service sector. The product — Rosti Round/Hash Brown in a 1.5kg pack — is a classic McCain frozen potato product widely sold in B2B/HoReCa channels. The brand name 'McCain' is explicitly stated at the beginning of the product title, confirming this is a branded item. McCain is recognized for its frozen potato products including hash browns, fries, and rostis, and the 1.5kg pack size is consistent with their food-service/institutional packaging."
#_# Gate Pass Book,Unbranded,1.0,NA,A,accepted,,"The product 'Gate Pass Book' is a generic stationery/administrative item — a pre-printed book used to record gate passes for entry/exit management in offices, factories, or warehouses. There is no brand name mentioned in the title. The '#_#' prefix appears to be an internal catalog code or placeholder used by the seller, not a brand identifier. Gate pass books are commonly sold as generic/unbranded stationery items in Indian B2B markets, typically manufactured by local printers without any prominent branding. No recognizable brand name is associated with this product."
Sriracha (570gm bottle),Branded,1.0,Huy Fong,A,accepted,,"Sriracha is a hot chili sauce that, while named after the Thai city of Si Racha, is most dominantly associated with the branded product made by Huy Fong Foods (the iconic rooster sauce in the green-capped bottle). In the Indian B2B food-service context, 'Sriracha' in a 570gm bottle almost certainly refers to the Huy Fong Foods Sriracha Hot Chili Sauce, which is the globally recognized and dominant commercial brand of this product. The 570gm (approximately 20 oz) bottle size is consistent with Huy Fong's standard retail/food-service packaging. While 'sriracha' has become somewhat genericized, in a catalog listing without further qualification, it strongly implies the Huy Fong branded product. Other brands like Flying Goose also produce sriracha, but Huy Fong remains the most prevalent in food-service listings. The product is therefore considered branded."
"Newtrition - Lemon Ginger, 500 ML",Branded,1.0,Newtrition,A,accepted,,"The product title explicitly includes 'Newtrition' as a distinct brand name appearing before the hyphen, which is a common formatting convention in B2B catalogs to separate brand from product description. 'Newtrition' is a stylized/coined brand name (a portmanteau of 'New' and 'Nutrition'), suggesting intentional branding. The product is a Lemon Ginger flavored beverage or drink in a 500 ML bottle, consistent with a branded health/wellness drink or juice product. The structured format 'Brand - Flavor/Variant, Volume' is a hallmark of branded SKU listings in food-service catalogs."
Pet Jar 6 inch,Unbranded,1.0,NA,A,accepted,,"The product title 'Pet Jar 6 inch' refers to a generic PET (Polyethylene Terephthalate) plastic jar of 6-inch size. There is no brand name mentioned anywhere in the title. 'PET' is a material descriptor, not a brand. '6 inch' is a size specification. This is a generic packaging/container product commonly sold without branding in B2B grocery and food-service catalogs. No manufacturer or brand identity is associated with this listing."
CHANA MASALA MDH 100GM,Branded,1.0,MDH,A,accepted,,"MDH (Mahashian Di Hatti) is one of India's most well-known and established spice brands, founded in 1919 and headquartered in Delhi. The product is 'Chana Masala' — a spice blend used for preparing chickpea curry — sold in a 100gm pack. MDH is explicitly mentioned in the product title as the brand identifier. MDH produces a wide range of masala/spice blends including Chana Masala, which is a standard SKU in their product lineup. The brand is widely distributed across Indian retail and food-service channels, making this a clearly branded product."
Budweiser Premium,Branded,1.0,Budweiser,A,accepted,,"Budweiser is one of the world's most recognizable beer brands, owned by Anheuser-Busch InBev. The word 'Premium' is a product tier descriptor commonly used by Budweiser for its flagship lager (e.g., Budweiser Premium is the standard full-strength lager sold in India under that exact name). The brand is well-established in the Indian market, sold in bottles and cans, and is a major player in the premium beer segment. There is no ambiguity here — 'Budweiser' is clearly the brand name and 'Premium' denotes the product variant/tier."
Tape Dispenser,Unbranded,1.0,NA,A,accepted,,"The product title 'Tape Dispenser' is a purely generic description of a stationery/office supply item with no brand name, trademark, or manufacturer mentioned. There are no identifiable brand indicators, model numbers, or proprietary names associated with any specific company. In an Indian B2B grocery/food-service catalog context, this is listed as a generic utility/stationery item without any branding information."
MOTICHOOR LADDU 250g,Unbranded,1.0,NA,A,accepted,,"The product title 'MOTICHOOR LADDU 250g' contains only the product name (Motichoor Laddu, a traditional Indian sweet made of tiny fried gram flour balls bound together) and the weight (250g). There is no brand name, manufacturer name, or any proprietary label mentioned. This is a generic description typical of unbranded sweets sold loose or in bulk in Indian B2B/food-service catalogs, often sourced from local mithai (sweet) makers or unbranded suppliers. No trademark, logo reference, or company name is present."
Thums Up 250 ml,Branded,1.0,Thums Up,A,accepted,,"Thums Up is a well-known Indian cola brand originally created in 1977 by Parle, later acquired by The Coca-Cola Company in 1993. It is one of the most recognized carbonated soft drink brands in India. The product title clearly states 'Thums Up' as the brand name, with '250 ml' indicating the pack size/volume. There is no ambiguity here — this is a branded carbonated beverage product sold widely across Indian retail and food-service channels."
Coffee powder Nescafe 500 gm,Branded,1.0,Nescafe,A,accepted,,"The product title explicitly mentions 'Nescafe', which is a globally recognized and well-established brand of instant coffee owned by Nestlé. The product is a 500 gm pack of Nescafe coffee powder. Nescafe is one of the most prominent coffee brands in India and worldwide, making this unambiguously a branded product."
Cotton pink plan shirt  (Size-XXL),Unbranded,1.0,NA,A,accepted,,"The product title 'Cotton pink plan shirt (Size-XXL)' contains only generic descriptors: material (Cotton), color (pink), style (plain, likely misspelled as 'plan'), garment type (shirt), and size (XXL). There is no mention of any brand name, logo, trademark, or manufacturer identity. The informal spelling ('plan' instead of 'plain') further suggests a small, unorganized seller listing a generic/unbranded garment. No recognizable brand is associated with this product."
Kissan Tomato Sause Dip,Branded,1.0,Kissan,A,accepted,,"Kissan is a well-known and established FMCG brand in India, owned by Hindustan Unilever Limited (HUL). Kissan is widely recognized for its range of sauces, jams, ketchups, and condiments. The product 'Kissan Tomato Sauce Dip' clearly carries the Kissan brand name as a prefix. The word 'Sause' is a phonetic/spelling variant of 'Sauce', commonly seen in noisy or informal catalog entries. Kissan tomato-based products (ketchup, sauce, dip) are mainstream retail and food-service products available across India, confirming this is a branded product."
RAGI WHOLE,Unbranded,1.0,NA,A,accepted,,"The product title 'RAGI WHOLE' is a purely generic/commodity description referring to whole ragi (finger millet) grain. There is no brand name, manufacturer name, trademark, logo reference, or any proprietary identifier present in the title. Ragi (Eleusine coracana) is a staple grain widely sold as an unbranded commodity in Indian B2B and retail markets, especially in bulk food-service contexts. The word 'WHOLE' simply indicates the form of the grain (unprocessed/unground), which is a standard product descriptor. No packaging brand, private label, or company name is mentioned."
Diversey Spray Bottles,Branded,1.0,Diversey,A,accepted,,"Diversey is a well-known global brand specializing in cleaning, hygiene, and infection-prevention products and solutions. The product title explicitly starts with 'Diversey', which is the brand name. Diversey (formerly part of Johnson Wax Professional and later Sealed Air's Diversey Care division) manufactures and markets spray bottles as part of its professional cleaning equipment and accessories portfolio. The brand name is clearly identifiable and is not a generic or descriptive term. Diversey operates extensively in the B2B/food-service/institutional cleaning segment, making its presence in an Indian B2B grocery/food-service catalog entirely consistent."
FULL CREAM MILK,Unbranded,1.0,NA,A,accepted,,"The product title 'FULL CREAM MILK' is a purely generic/descriptive name indicating a type of milk with full fat content. There is no brand name, manufacturer name, trademark, logo reference, or any proprietary identifier present in the title. This is a common commodity product description used widely across Indian B2B grocery catalogs by unbranded or loose milk suppliers. No packaging brand, cooperative name (e.g., Amul, Mother Dairy, Nandini), or private label is mentioned."
Disposable Paper Glass 150 ml Customized Printed Cups 180 GSM Paper,Unbranded,1.0,NA,A,accepted,,"The product title 'Disposable Paper Glass 150 ml Customized Printed Cups 180 GSM Paper' describes a generic disposable paper cup product with specific technical attributes: 150 ml capacity and 180 GSM (grams per square meter) paper thickness. The term 'Customized Printed' indicates these are made-to-order cups that can carry a buyer's own branding/design, which is a common B2B offering from cup manufacturers. There is no mention of any manufacturer brand name, trademark, or proprietary label. The listing is purely descriptive of the product's physical and functional characteristics. This is a typical unbranded/white-label B2B product sold by generic manufacturers or traders in the Indian food-service/hospitality supply market."
Kakdi - Cucumber,Unbranded,1.0,NA,A,accepted,,"The product title 'Kakdi - Cucumber' is a straightforward bilingual listing of a fresh vegetable — 'Kakdi' is the Hindi/Marathi word for cucumber. There is no brand name, trademark, packaging label, or proprietary identifier mentioned. This is a generic fresh produce item commonly sold loose/unpackaged in Indian wholesale and retail markets. No manufacturer, seller brand, or private label is referenced. The listing style is typical of unbranded raw agricultural commodities found in B2B grocery/food-service catalogs."
English Toffee,Unbranded,1.0,NA,A,accepted,,"The product title 'English Toffee' is a generic descriptor referring to a type of confectionery (hard toffee candy of English style). There is no brand name, manufacturer name, trademark, or proprietary identifier present in the title. 'English Toffee' is a widely used common name for this candy variety across many unbranded and private-label products in Indian B2B grocery catalogs. No packaging brand, company name, or registered trademark is mentioned."
Dal Tadka Lentils- ( 920 gms ),Unbranded,1.0,NA,A,accepted,,"The product title 'Dal Tadka Lentils- (920 gms)' contains only a generic product description (Dal Tadka is a common Indian lentil dish), the weight specification (920 gms), and no identifiable brand name, logo reference, or proprietary label. The title follows a plain descriptive naming convention typical of unbranded or private-label bulk food items sold in B2B/food-service catalogs. There are no trademark indicators, manufacturer names, or brand identifiers present anywhere in the title."
MTR Sambar,Branded,1.0,MTR,A,accepted,,"MTR is a well-known Indian food brand (Mavalli Tiffin Rooms), established in Bangalore, that produces a wide range of packaged food products including ready-to-eat meals, spice mixes, and instant mixes. MTR Sambar is a clearly branded product — MTR explicitly appears as the brand name prefix. The company is owned by Orkla Group (Norwegian conglomerate) after acquisition in 2007. MTR sambar products include ready-to-eat sambar pouches and sambar masala/powder mixes, all sold under the MTR brand label."
Rai (Mustard Seed) 100gm,Unbranded,1.0,NA,A,accepted,,"The product title 'Rai (Mustard Seed) 100gm' is a purely generic description of a common Indian spice/ingredient. 'Rai' is the Hindi/regional name for mustard seeds, and the title contains no brand name, logo reference, manufacturer name, or any proprietary identifier. The listing only specifies the product type and weight (100gm), which is typical of unbranded loose commodity spices sold in Indian B2B/wholesale grocery markets. There are no trademark indicators, packaging brand names, or seller-specific brand identifiers present."
BIRTHDAY CAP BOY,Unbranded,1.0,NA,A,accepted,,"The product title 'BIRTHDAY CAP BOY' is a generic descriptive name for a birthday party cap/hat designed for boys. There is no brand name, logo, trademark, or manufacturer identifier present in the title. This is a common unbranded party supply/novelty item typically sold as a generic commodity in Indian B2B markets. No recognizable brand is associated with this product description."
