title,label,confidence,brandname,verdict,status,flags,reasoning
Piri Piri Seasoning,Unbranded,1.0,NA,A,accepted,,"Piri Piri (also spelled peri peri) is a well-documented generic culinary term originating from African Portuguese cuisine, referring to a spice blend made from African bird's eye chillies. 'Seasoning' is a plain product-category descriptor. The full title 'Piri Piri Seasoning' is a generic product description with no maker name, brand line, seller name, or proprietary identifier present. No inline brand token is detectable anywhere in the title. The title is a commodity description of a spice mix."
Carry Bag Paper 1Kg Printing,Unbranded,1.0,NA,A,accepted,,"The title 'Carry Bag Paper 1Kg Printing' is a purely descriptive product specification: 'Carry Bag' = product type, 'Paper' = material, '1Kg' = weight/size specification, 'Printing' = finish/decoration type. No manufacturer name, brand line, or seller identifier appears anywhere in the title. All tokens are generic commodity descriptors. No recognizable brand name is present."
Goat Cheese,Unbranded,1.0,NA,A,accepted,,"The title 'Goat Cheese' is a pure commodity/product description referring to cheese made from goat's milk. There is no maker name, brand line, seller name, or proprietary identifier present. 'Goat' is an English common noun describing the animal source of the milk, and 'Cheese' is the product category. No brand name appears anywhere in the title."
AACHI KULAMBU MILAKAI STAFF,Branded,1.0,Aachi (Aachi Masala),A,accepted,,"AACHI is a well-known Indian spice and masala brand owned by Aachi Masala Foods Pvt. Ltd., headquartered in Chennai, Tamil Nadu. The company markets a wide range of spice blends, masala powders, and condiments under the 'Aachi' brand name. 'Kulambu' is a Tamil word for a type of curry/gravy, 'Milakai' is Tamil for chilli/pepper, and 'Staff' here likely refers to a staff/stick form or is a transliteration variant. The word 'AACHI' occupies the lead/head position in the title and is a registered brand name, not a generic Tamil word. The remaining tokens are descriptive product words in Tamil. Therefore, this product is branded under Aachi Masala Foods."
Hazelnut Brownie Outer Sticker (CBTL),Branded,1.0,CBTL (The Coffee Bean & Tea Leaf),A,accepted,,"CBTL is the well-known abbreviation for The Coffee Bean & Tea Leaf, an international coffeehouse chain founded in 1963 in Los Angeles, USA, with significant presence in Asia including India. The token 'CBTL' appears in a parenthetical suffix slot in the title, functioning as the brand/seller identifier for this packaging sticker product (an outer sticker for a Hazelnut Brownie item). 'Hazelnut Brownie Outer Sticker' is a packaging/labeling SKU descriptor, and CBTL identifies the brand it belongs to. This is a verifiable fact: CBTL is a registered trademark of The Coffee Bean & Tea Leaf brand."
Maggi Cubes Chicken,Branded,1.0,Maggi (Nestlé),A,accepted,,"Maggi is a globally recognized food brand owned by Nestlé S.A., a Swiss multinational. Maggi Cubes are bouillon/stock cubes sold under the Maggi brand line. 'Maggi' is not a vernacular or generic word; it is a coined brand name originating from Julius Maggi's company founded in Switzerland in 1872, later acquired by Nestlé in 1947. 'Chicken' specifies the flavor variant. The token 'Maggi' occupies the lead brand-name slot in the title and is a recalled, verifiable brand identity."
Sweets Milk Barfi Red Velvet,Unbranded,1.0,NA,A,accepted,,"The title 'Sweets Milk Barfi Red Velvet' is a purely descriptive product name. 'Barfi' is a well-known Indian milk-based confection (from Persian/Urdu 'barf' meaning snow/ice), a generic food category word. 'Milk Barfi' describes the base ingredient and type. 'Red Velvet' is a flavor/variety descriptor widely used across the food industry (red velvet cake flavor). 'Sweets' is a generic category word referring to confections. No token in this title identifies a specific manufacturer, brand line, or seller. There is no trailing '- X' seller slot, no inline brand name, and no recognizable proprietary brand name anywhere in the title. The entire string reads as a descriptive SKU label for a red velvet flavored milk barfi sweet."
HALDI POWDER,Unbranded,1.0,NA,A,accepted,,"HALDI is the Hindi/Urdu word for turmeric (Curcuma longa), a common spice. POWDER is a generic descriptor for the ground form. Together 'HALDI POWDER' is a pure commodity description with no maker, manufacturer, or brand name present. No seller suffix, no inline brand token, no coined trade name."
TT RIBBAN J304 (110MM X 300MTR),Branded,1.0,TT (Texplas India / TT brand),A,accepted,,"TT is a well-known Indian brand for packaging materials, tapes, and ribbons, commonly associated with Texplas India Pvt. Ltd. and the broader TT group. 'RIBBAN J304' appears to be a product model/SKU code for a ribbon (likely a thermal transfer ribbon), with dimensions 110MM X 300MTR specifying width and length. The leading 'TT' in this context is the brand identifier, not a generic descriptor. The product code 'J304' and dimensions are unbranded SKU-level details, but the 'TT' prefix is a recognized brand name in the Indian packaging/stationery/tape market."
Cake Card 6,Unbranded,1.0,NA,A,accepted,,"'Cake Card 6' is a purely descriptive product title. 'Cake Card' refers to a cake board/card (a flat rigid support used under cakes), and '6' denotes the size (likely 6 inches). There is no manufacturer name, brand line, or seller identifier present in the title. No recognizable brand name occupies any token in this string. All three tokens are generic descriptors or size indicators."
Ker Sangri,Unbranded,1.0,NA,A,accepted,,"Ker Sangri is a traditional Rajasthani dish/ingredient combination: 'Ker' refers to the dried berries of the Capparis decidua plant and 'Sangri' refers to the dried beans of the Prosopis cineraria tree, both native to the Thar Desert region of Rajasthan. Together 'Ker Sangri' is a well-known vernacular food term describing a commodity ingredient/dish, not a brand name. There is no manufacturer, seller suffix, or proprietary brand identifier present in the title. The title is a pure product/ingredient description."
RED CABBAGE,Unbranded,1.0,NA,A,accepted,,"RED CABBAGE is a common vegetable variety (Brassica oleracea var. capitata f. rubra), universally recognized as a generic produce item. 'Red' is a color descriptor and 'Cabbage' is the vegetable name. No manufacturer, brand line, or seller name is present in the title. This is a pure commodity description."
#_# Tar Brush (Dosa Bhatti),Unbranded,1.0,NA,A,accepted,,"The title 'Tar Brush (Dosa Bhatti)' is a descriptive product name. 'Tar Brush' here refers to a brush used for applying oil/batter on a dosa griddle — a functional/tool description. 'Dosa' is a well-known South Indian crepe/pancake (vernacular food word). 'Bhatti' (also spelled 'bhaṭṭī') is a Hindi/Punjabi word meaning a stove, furnace, or griddle/cooking station — a common vernacular term in Indian food-service contexts. Neither 'Tar Brush' nor 'Dosa Bhatti' identifies a specific manufacturer or brand; together they form a generic product description: a brush used at a dosa cooking station. No manufacturer name, brand line, or seller name is present in the title. No recalled knowledge of any brand named 'Tar Brush' or 'Dosa Bhatti' exists."
Fresh Button Mushroom (200GM),Unbranded,1.0,NA,A,accepted,,"The title consists entirely of generic descriptive terms: 'Fresh' (quality descriptor), 'Button Mushroom' (common name for Agaricus bisporus, a widely traded commodity), and '(200GM)' (weight/packaging specification). No maker, manufacturer, brand line, or seller name appears anywhere in the title. There is no inline brand, no trailing '- X' seller slot, and no coined or proprietary name. This is a pure commodity product description."
Salad Oil 500mL,Unbranded,1.0,NA,A,accepted,,"The title 'Salad Oil 500mL' consists entirely of a generic product descriptor ('Salad Oil') and a volume specification ('500mL'). 'Salad Oil' is a common commodity term for refined vegetable oil used in salads and cooking, with no manufacturer, brand name, or seller identifier present anywhere in the title. No inline brand token exists. This is a pure product-type plus packaging-size description."
SAKURA DRIED SHITAKE MUSHROOM,Branded,1.0,Sakura,A,accepted,,"SAKURA appears in the lead position of the title before the product description 'DRIED SHITAKE MUSHROOM', occupying the brand/maker slot. Sakura is a known brand name used by multiple food importers/distributors for Asian food products including dried mushrooms sold in Indian and international B2B markets. 'Shitake' (shiitake) is a well-known edible mushroom variety of East Asian origin, not a brand name. 'Dried Shitake Mushroom' is the commodity product description. The word 'Sakura' means 'cherry blossom' in Japanese and is widely used as a brand name for Asian food products — its placement before the product noun phrase confirms it functions as a brand identifier here, not a descriptor. No vernacular Indian food word is present. The structure is classic BRAND + PRODUCT FORMAT."
#_# Sticker - Momo Kitchen 40mm - Prasuma,Branded,1.0,Prasuma,A,accepted,,"The title follows the catalog pattern 'Product - SellerOrBrand', where 'Prasuma' occupies the trailing seller/brand slot after the dash. Prasuma is a known Indian food brand (owned by Prasuma Foods Pvt. Ltd., based in Delhi/NCR) that sells momos, cold cuts, and ready-to-eat products under the Prasuma brand name. 'Momo Kitchen' is a product line or sub-brand descriptor within Prasuma's portfolio. '40mm' is a size specification for the sticker. The brand identifier is unambiguously 'Prasuma' in the trailing slot."
Biryani Rice(1121 XXXL),Unbranded,1.0,NA,A,accepted,,"The title consists entirely of generic/commodity terms. 'Biryani Rice' is a common product category descriptor referring to long-grain rice used for biryani preparation. '1121' is a well-known basmati rice variety designation (PUSA 1121, a basmati cultivar developed by ICAR-IARI, India), widely used as a commodity grade code across the Indian rice trade. 'XXXL' is a size/grade descriptor indicating extra-extra-extra-large grain length. No manufacturer name, brand name, seller name, or proprietary label appears anywhere in the title. The combination of variety code and grain-size descriptor is standard commodity classification language in the Indian rice wholesale market."
Brown Onion Grinded,Unbranded,1.0,NA,A,accepted,,"The title 'Brown Onion Grinded' is a pure commodity/product description. 'Brown Onion' refers to the common variety of onion (Allium cepa) with a brown/yellow outer skin, widely used in Indian cooking. 'Grinded' (past participle of grind) describes the processing state of the product. There are no proper nouns, coined brand names, seller suffixes, or recognizable brand identifiers anywhere in the title. All three tokens are ordinary English descriptive words referring to the ingredient and its form."
Pitambari Powder,Branded,1.0,Pitambari (Pitambari Products Pvt. Ltd.),A,accepted,,"Pitambari is a registered brand owned by Pitambari Products Pvt. Ltd., a Pune-based Indian manufacturer. Their flagship product is 'Pitambari Shining Powder', a brass/metal cleaning powder widely sold across India. The word 'Pitambari' derives from Sanskrit (pita = yellow, ambara = cloth/sky), historically referring to yellow-clad deity, but in the Indian consumer market it functions exclusively as a brand identifier for this specific manufacturer's cleaning products. It is not used as a generic commodity descriptor for any category of powder. The title 'Pitambari Powder' directly references this branded product line."
LAVA CAKE LID,Unbranded,1.0,NA,A,accepted,,"The title 'LAVA CAKE LID' is a purely descriptive product phrase. 'Lava cake' is a well-known dessert (molten chocolate cake), and 'lid' is a generic packaging/container component word. Together they describe a lid designed for lava cake containers. There is no maker name, brand line, seller name, or coined proprietary term present. No inline brand token is detectable anywhere in the title. This is a generic packaging SKU descriptor."
500 Ml Round Container With Lids (White),Unbranded,1.0,NA,A,accepted,,"The title is a pure product description: '500 Ml' is a volume specification, 'Round Container With Lids' is a generic product category, and '(White)' is a color attribute. No manufacturer name, brand line, or seller identifier appears anywhere in the title. All tokens are commodity descriptors."
Onion Sambar,Unbranded,1.0,NA,A,accepted,,"Both words are common food/culinary terms. 'Sambar' is a well-known South Indian lentil-based vegetable stew (Tamil/Kannada origin), and 'Onion' is a standard vegetable ingredient. Together, 'Onion Sambar' is a purely descriptive product name indicating a sambar preparation made with onions. There is no maker name, brand identifier, seller suffix, or coined proprietary term present in the title. No inline brand token detected anywhere in the string."
#_# Sticker - Mango Protein Smoothie - The Whole Truth,Branded,1.0,The Whole Truth,A,accepted,,"The Whole Truth is a well-known Indian D2C health food brand founded by Shashank Mehta, headquartered in Mumbai, that sells clean-label protein bars, protein powders, and smoothies. The title follows the catalog pattern 'product - seller/brand', where 'The Whole Truth' occupies the trailing seller/brand slot. 'Sticker' indicates a label/sticker SKU for the Mango Protein Smoothie product under this brand. The brand name is independently verifiable via their website (thewholetruthfoods.com) and multiple media profiles."
Panini Bread Outer Sticker (CBTL),Branded,1.0,CBTL (The Coffee Bean & Tea Leaf),A,accepted,,"CBTL is the abbreviation for The Coffee Bean & Tea Leaf, an international coffeehouse chain founded in 1963 in Los Angeles, USA, which operates in India and other markets. The acronym CBTL appears in the trailing parenthetical slot of the title, functioning as a seller/brand identifier for this packaging sticker product. The Coffee Bean & Tea Leaf is a verifiable, well-documented brand, and CBTL is its widely recognized abbreviation used in its own branding and franchise materials. The product itself — a panini bread outer sticker — is a packaging/labeling item produced for or by CBTL outlets, making this a branded SKU tied to that specific chain."
Spray Bottle with Trigger (750 ML),Unbranded,1.0,NA,A,accepted,,"The title 'Spray Bottle with Trigger (750 ML)' is a purely descriptive product specification: 'Spray Bottle' is the generic product type, 'with Trigger' describes the mechanism, and '750 ML' is the capacity. No manufacturer name, brand line, or seller identifier appears anywhere in the title. No inline brand token is present. This is a commodity packaging/utility item described entirely in generic terms."
Frozen orange,Unbranded,1.0,NA,A,accepted,,"The title 'Frozen orange' is a pure commodity/product description consisting of two generic English words: 'frozen' (a processing/storage state) and 'orange' (a fruit). There is no maker name, brand line, seller name, or coined identifier present. No brand is associated with this phrase in isolation."
Chineese Cabbage,Unbranded,1.0,NA,A,accepted,,"The title 'Chineese Cabbage' (a misspelling of 'Chinese Cabbage') is a generic produce/vegetable descriptor referring to a variety of cabbage (Brassica rapa subsp. pekinensis or similar), commonly sold as a commodity in Indian markets. 'Chinese' is a geographic/varietal adjective and 'Cabbage' is the product noun. There is no maker name, brand line, seller name, or coined brand identifier anywhere in the title. This is a pure commodity description."
MONIN HAZELNUT SYRUP 1LTR,Branded,1.0,Monin (Monin S.A.),A,accepted,,"MONIN is a well-known French beverage syrup brand founded in 1912 by Georges Monin in Bourges, France. The company, Monin S.A., manufactures flavored syrups, sauces, and liqueurs sold globally including in India. 'HAZELNUT SYRUP 1LTR' describes the flavor, product type, and volume — these are generic descriptors. The brand name MONIN appears as the leading token and is the manufacturer identifier. This is unambiguously a branded product."
Corona Lager Beer 330 ml,Branded,1.0,Corona (Grupo Modelo / AB InBev),A,accepted,,"Corona is a globally recognized lager beer brand originally brewed by Grupo Modelo in Mexico, now owned by Anheuser-Busch InBev (AB InBev) internationally (and by Constellation Brands in the US under a licensing agreement). 'Corona Extra' and 'Corona Lager' are specific product lines under this brand. '330 ml' is a standard can/bottle size descriptor. The word 'Corona' here is not a generic Spanish/Latin word being used descriptively — it is the registered trademark identifying the specific beer brand. This is a well-documented, verifiable brand identity."
Carrot Beans Poriyal(ME)-A-BAN,Unbranded,1.0,NA,A,accepted,,"Breaking down each token: 'Carrot Beans' is a plain vegetable ingredient description. 'Poriyal' is a Tamil word for a dry stir-fried vegetable dish (a well-known South Indian culinary term, not a brand name). '(ME)' is likely an internal size/portion code. 'A' is likely an internal grade or variant code. 'BAN' is likely an internal location or category abbreviation (possibly 'Bangalore'). None of these tokens identify a specific manufacturer, brand line, or seller. The title as a whole reads as a generic menu/catalog item with internal codes appended. No verifiable brand name is present."
#_# Misti Doi 100gm - Parsi Dairy Farm,Branded,1.0,Parsi Dairy Farm,A,accepted,,"The title follows the 'product - seller' pattern where 'Parsi Dairy Farm' occupies the trailing seller/brand slot after the hyphen. Parsi Dairy Farm is a well-known Mumbai-based dairy brand established in 1916, owned and operated by the Parsi community cooperative. It is a verifiable commercial brand selling dairy products including mishti doi (sweetened Bengali-style yogurt). 'Misti Doi' (also spelled Mishti Doi) is a Bengali/Odia vernacular term meaning 'sweet curd/yogurt' — it is the product descriptor, not a brand name. '100gm' is a packaging/weight specification. The brand identifier is unambiguously 'Parsi Dairy Farm' in the seller suffix slot."
100 ML PAPER  Container,Unbranded,1.0,NA,A,accepted,,"The title '100 ML PAPER Container' is a pure commodity/packaging description consisting of: (1) a volume measurement '100 ML', (2) a material descriptor 'PAPER', and (3) a product type 'Container'. There is no maker name, brand line, or seller identifier anywhere in the title. This is a generic SKU description for a disposable paper container of 100 ml capacity, commonly listed in food-service/B2B catalogs as an unbranded packaging unit."
Thai Tea Mix 400g packet Chatramue,Branded,1.0,Chatramue,A,grey,morphology_guard,"Chatramue (also spelled Cha Tra Mue or Number One Brand) is a well-known Thai tea brand founded in 1945 in Bangkok, Thailand, by a Chinese-Thai family. It is the most recognized commercial Thai tea mix brand, widely exported across Asia and internationally. The token 'Chatramue' appears in the trailing position of the title, functioning as the manufacturer/brand identifier. 'Thai Tea Mix' is the product description, '400g packet' is the packaging specification, and 'Chatramue' is the brand name. This is a recalled fact, not morphology-based inference."
Lamb Rack Cap Off 1 Pkt,Unbranded,1.0,NA,A,accepted,,"The title is a pure commodity description: 'Lamb Rack' is a standard butchery cut of lamb, 'Cap Off' is a standard butchery preparation term indicating the fat cap has been removed, and '1 Pkt' is a packaging unit indicator. No manufacturer name, brand line, or seller name appears anywhere in the title. All tokens are generic descriptive or packaging terms."
Habit Olives Green Pitted 3Kg,Branded,1.0,Habit,A,accepted,,"HABIT is a branded food product line sold in India, marketed under the 'Habit' brand name. The title structure is '[Brand] [Product Description] [Size]' — 'Habit' occupies the leading brand-name slot, followed by the product descriptor 'Olives Green Pitted' and pack size '3Kg'. Habit is a recognized brand in the Indian packaged/gourmet food segment offering olives and similar imported food products. The word 'Habit' is an ordinary English word but here it functions as a proper brand name in the leading position of the title, consistent with how this brand appears across Indian B2B and retail catalogs. Not a vernacular food word; not an internal code."
Prawns 40/50 C,Unbranded,1.0,NA,A,accepted,,"The title 'Prawns 40/50 C' is a pure commodity description. 'Prawns' is the product type. '40/50' is a standard seafood industry count/size grade indicating 40 to 50 pieces per unit (commonly per pound or per kg). 'C' likely denotes 'Count' or a cleaning/processing grade (e.g., cleaned). No manufacturer name, brand line, or seller identifier is present anywhere in the title. All tokens are descriptive/technical, not proprietary."
Filter Coffee Powder,Unbranded,1.0,NA,A,accepted,,"The title 'Filter Coffee Powder' is a pure generic product description. 'Filter Coffee' refers to the South Indian style of coffee brewed through a metal filter, and 'Powder' denotes the ground form of the product. No manufacturer name, brand line, or seller identifier is present anywhere in the title. All three words are common English/food-service descriptors with no proprietary or trademarked element."
#_# Sticker - Sauce Dip Sticker Tangy Thai Tom Yum Sauce - Prasuma,Branded,1.0,Prasuma,A,accepted,,"The title follows the catalog pattern 'Product - Seller/Brand', where 'Prasuma' occupies the trailing seller/brand slot after the hyphen. Prasuma is a verified Indian food brand (owned by Meta Meat Foods Pvt. Ltd., based in Delhi) known for processed meats, sauces, and condiments sold in Indian retail and food-service channels. The product described is a sticker for a 'Tangy Thai Tom Yum Sauce' SKU under the Prasuma brand. 'Tom Yum' is a Thai soup/sauce descriptor (generic flavor name), not a brand. 'Tangy Thai' is a flavor/style descriptor. The brand identifier is unambiguously 'Prasuma' in the suffix slot."
Cello Tape Green,Branded,1.0,Cello,A,accepted,,"Cello is a well-known Indian stationery and consumer goods brand owned by Cello World Ltd (formerly Cello Pens). The brand manufactures and markets a wide range of stationery products including adhesive tapes. 'Cello Tape' here refers to the branded adhesive tape product from Cello, not the generic word 'cellotape' (which is itself a genericized trademark of Sellotape in the UK). In this Indian B2B catalog context, 'Cello' occupies the brand-name slot at the head of the title, followed by the product descriptor 'Tape' and the color/variant 'Green'. The capitalization and product context confirm this is the Cello brand, not a generic descriptor."
Harpic 500 ml,Branded,1.0,Harpic (Reckitt Benckiser),A,accepted,,"Harpic is a well-known toilet cleaning brand owned by Reckitt Benckiser (now Reckitt). It was originally developed in the UK in the 1920s and is sold globally including in India. '500 ml' is a pack size descriptor. The brand name 'Harpic' is the primary identifier in the title, making this clearly a branded product."
Parry Sugar White,Branded,1.0,Parry Sugar (EID Parry / Murugappa Group),A,accepted,,"Parry Sugar is a well-known branded sugar product sold under the 'Parry' brand name, owned by EID Parry (India) Limited, which is part of the Murugappa Group conglomerate. EID Parry is one of India's oldest and largest sugar manufacturers, established in 1788. The word 'Parry' in this context is not a generic or vernacular word — it is a proper noun identifying a specific manufacturer/brand. 'White' here is a product descriptor (white sugar as opposed to raw/brown sugar). The title structure is [Brand Name] + [Product Type] + [Variant], confirming 'Parry' occupies the brand slot."
MS FRYPAN 14,Unbranded,1.0,NA,A,accepted,,"The title 'MS FRYPAN 14' breaks down as: 'MS' = mild steel (a standard material designation used across the cookware/hardware industry, not a brand name), 'FRYPAN' = a frying pan (generic product category), '14' = likely a size indicator (14 cm or 14 inches diameter). No maker, manufacturer, or seller name is present anywhere in the title. 'MS' as a material abbreviation is a well-established industry term (mild steel is a low-carbon steel alloy), not a brand identifier. This is a generic product SKU description."
ITC Long Note Book 160 pages hard,Branded,1.0,ITC (ITC Limited),A,accepted,,"ITC is a well-known Indian conglomerate (ITC Limited, headquartered in Kolkata) that manufactures stationery products under its 'Classmate' and related lines. The token 'ITC' appears at the head of the title in the brand-name slot, identifying the manufacturer. 'Long Note Book 160 pages hard' is a product description (format, page count, cover type). ITC Limited's stationery/education products division is a verifiable, publicly documented business segment. The brand identifier 'ITC' is unambiguous and not a vernacular or generic word."
BLACK OLIVE 3KG,Unbranded,1.0,NA,A,accepted,,"The title 'BLACK OLIVE 3KG' consists entirely of a generic product descriptor ('BLACK OLIVE' — a common food ingredient, the dark-ripened or cured variety of Olea europaea fruit) and a weight specification ('3KG'). There is no maker name, brand line, seller name, or coined identifier present. No inline brand token exists anywhere in the title. This is a pure commodity SKU description."
WALNUT,Unbranded,1.0,NA,A,accepted,,"The title consists of a single common English word 'WALNUT', which is the name of a widely consumed tree nut (Juglans regia). There is no accompanying qualifier, seller suffix, or additional token that would identify a specific manufacturer or brand. It is a pure commodity/product description. No brand named 'Walnut' is recalled in the Indian B2B grocery/food-service context that would make this a branded product on its own."
SCOTCH BRITE (4 IN 1),Branded,1.0,Scotch-Brite (3M),A,accepted,,"Scotch-Brite is a registered brand of 3M Company (Minnesota Mining and Manufacturing), a US multinational. The Scotch-Brite line includes scrubbing pads, sponges, and multi-purpose cleaning products. '4 IN 1' is a product variant descriptor indicating four cleaning functions in one product. The brand name 'Scotch-Brite' occupies the head noun slot of the title and is a well-documented proprietary trademark, not a generic or vernacular word."
Spice-Peri peri seasoning,Unbranded,1.0,NA,A,accepted,,"The title 'Spice-Peri peri seasoning' is a purely descriptive product name. 'Spice' is a generic English word for a flavoring ingredient. 'Peri peri' (also spelled piri piri) is a well-known chili-based seasoning/sauce style originating from African-Portuguese cuisine, widely used as a generic flavor descriptor in the food industry (e.g., Nando's uses it, but 'peri peri' itself is not a brand name — it is the common name of the Capsicum frutescens chili and the sauce style made from it). 'Seasoning' is a generic category word. No manufacturer name, brand line, or seller identifier appears anywhere in the title. There is no inline brand, no trailing '- X' seller slot, and no recognizable proprietary name. The entire title functions as a commodity product description."
Ketel One Vodka 750 ml,Branded,1.0,Ketel One (Nolet Distillery / Diageo),A,accepted,,"Ketel One is a premium Dutch vodka brand founded by the Nolet family (Nolet Distillery, Schiedam, Netherlands) in 1983, named after the coal-fired pot still ('Distilleerketel #1') used in production. Diageo acquired a 50% stake in the brand in 2008 through a joint venture with the Nolet family. 'Ketel One' is a registered trademark and a well-known internationally distributed spirits brand. '750 ml' is a standard bottle size descriptor. The product title clearly identifies a specific branded spirit."
WALNUT BROKEN 1 KG,Unbranded,1.0,NA,A,accepted,,"The title 'WALNUT BROKEN 1 KG' is a pure commodity description: 'WALNUT' is the product (the nut, Juglans regia), 'BROKEN' describes the physical form/grade (broken pieces rather than whole), and '1 KG' is the pack size/weight. No manufacturer name, brand line, seller name, or coined identifier is present anywhere in the title. All tokens are generic descriptors of the product and its packaging."
Butter Chicken Nuggets,Unbranded,1.0,NA,A,accepted,,"The title 'Butter Chicken Nuggets' is a purely descriptive product name. 'Butter Chicken' is a well-known Indian dish/flavor descriptor (a tomato-cream based chicken preparation originating in North India), and 'Nuggets' is a generic food format term. No manufacturer name, brand line, seller name, or proprietary identifier appears anywhere in the title. There is no inline brand, no trailing '- X' seller slot, and no recognizable brand name embedded in the string. The entire title functions as a commodity product description."
Laddle Chinese with wooden handle 4 inch,Unbranded,1.0,NA,A,accepted,,"The title 'Laddle Chinese with wooden handle 4 inch' is a purely descriptive product listing. 'Laddle' is a misspelling of 'ladle' (a kitchen utensil). 'Chinese' here refers to the style/type of ladle (a wok ladle or spider strainer commonly associated with Chinese cooking), not a brand name. 'Wooden handle' and '4 inch' are physical descriptors. There is no manufacturer name, brand line, seller name, or trademarked identifier anywhere in the title. All tokens are either product-type words, material descriptors, or size specifications."
POUCH 200MM X 250MM - Poly Pet - With Barrier (12/70),Unbranded,1.0,NA,A,accepted,,"The title is a packaging specification: 'POUCH 200MM X 250MM' gives the physical dimensions, 'Poly Pet' refers to the material type (polyethylene terephthalate, a common plastic film used in food packaging), 'With Barrier' describes a functional property (barrier layer for oxygen/moisture resistance), and '(12/70)' is a packaging/gauge specification code. 'Poly Pet' is a generic material descriptor in the packaging industry, not a brand name. No manufacturer, seller, or brand name appears anywhere in the title. This is a pure commodity/specification SKU."
Hoegaarden,Branded,1.0,Hoegaarden (AB InBev),A,accepted,,"Hoegaarden is a well-known Belgian wheat beer brand, originally brewed in the town of Hoegaarden, Belgium, and now owned by Anheuser-Busch InBev (AB InBev), one of the world's largest brewing conglomerates. The brand is sold globally, including in India, under the Hoegaarden name. This is a specific manufacturer/brand identifier, not a generic or vernacular food word."
Coca Cola 180ML (Pack of 36PCS),Branded,1.0,Coca-Cola (The Coca-Cola Company),A,accepted,,"Coca-Cola is a globally recognized carbonated soft drink brand owned by The Coca-Cola Company, headquartered in Atlanta, Georgia, USA. The brand was created in 1886 by John Stith Pemberton. 'Coca Cola' in this title is unambiguously the brand name identifying the manufacturer and product line. '180ML' is the volume specification and 'Pack of 36PCS' is a packaging quantity descriptor — neither contributes to branding. The brand name occupies the head noun slot of the title."
French Fries 11mm 2.5 Kg,Unbranded,1.0,NA,A,accepted,,"The title consists entirely of a generic product description: 'French Fries' is a common food item, '11mm' specifies the cut thickness (a standard sizing descriptor in food-service catalogs), and '2.5 Kg' is a pack weight. No manufacturer name, brand line, or seller identifier appears anywhere in the title. All tokens are commodity/specification descriptors."
Oregano Herb 1 Kg,Unbranded,1.0,NA,A,accepted,,"The title 'Oregano Herb 1 Kg' is a pure commodity description: 'Oregano' is the common name of the herb Origanum vulgare, 'Herb' is a generic category word, and '1 Kg' is a packaging/weight specification. No manufacturer name, brand line, or seller identifier appears anywhere in the title. There are no inline brand tokens or trailing seller-name suffixes. This is a generic product description with no branding indicators."
Basil,Unbranded,1.0,NA,A,accepted,,"The word 'Basil' is a common English name for the herb Ocimum basilicum, widely used in cooking. The title contains no additional tokens that could indicate a manufacturer, seller, or brand line. It is a pure commodity/product description of the herb. No brand named 'Basil' is recalled in the Indian B2B grocery/food-service context. The single-word title functions as a generic product descriptor."
Pickle Andhra,Unbranded,1.0,NA,A,accepted,,"'Pickle' is a common English food product word referring to preserved vegetables/fruits in brine or oil. 'Andhra' is a geographic/regional descriptor referring to Andhra Pradesh, a state in southern India well known for its spicy pickle style (Andhra-style pickles are a recognized regional cuisine category). Neither word identifies a specific manufacturer, brand line, or seller. The combination 'Pickle Andhra' is a purely descriptive product title: type (pickle) + regional style (Andhra). No brand name is present in any structural slot of the title."
Shower Gel 5Ltr,Unbranded,1.0,NA,A,accepted,,"The title 'Shower Gel 5Ltr' consists entirely of a generic product category name ('Shower Gel') and a pack size descriptor ('5Ltr'). No manufacturer name, brand line, or seller identifier is present anywhere in the title. This is a pure commodity/product description with packaging quantity."
#_# Curry Leaves,Unbranded,1.0,NA,A,accepted,,"Curry leaves (Murraya koenigii) is a common culinary herb widely used in South Asian cooking. The title 'Curry Leaves' is a pure commodity/product description with no maker, manufacturer, brand line, or seller name present. There are no additional tokens that could indicate a brand. This is a generic agricultural product name."
Refined Oil,Unbranded,1.0,NA,A,accepted,,"'Refined Oil' is a pure commodity/product description referring to edible oil that has been refined. No brand name, manufacturer, seller name, or proprietary identifier is present in the title. Both words are generic English descriptors of a product category widely used across the Indian grocery and food-service trade."
COOKIES JAR WITH LID (46 Pcs),Unbranded,1.0,NA,A,accepted,,"The title 'COOKIES JAR WITH LID (46 Pcs)' is a purely descriptive product listing. 'COOKIES JAR WITH LID' describes a generic storage container used for cookies, and '(46 Pcs)' indicates a pack quantity. There is no manufacturer name, brand line, seller name, or trademarked identifier anywhere in the title. All tokens are common English words describing the product type and packaging unit. No brand name is present."
RICE DOSA,Unbranded,1.0,NA,A,accepted,,"RICE DOSA is a purely descriptive product name. 'Dosa' is a well-known South Indian fermented crepe/pancake, a common vernacular food word in Tamil, Telugu, Kannada, and other Indian languages. 'Rice' is the primary ingredient descriptor. Together, 'Rice Dosa' describes a variety of dosa made predominantly from rice batter, as opposed to other variants (e.g., rava dosa, wheat dosa). There is no maker name, brand line, seller name, or coined proprietary term present in the title. No inline brand token is detectable. This is a generic commodity food description."
