title,label,brandname,conf_phase1,conf_phase2,verdict,status,flags,opus_label,web_findings
Chocolate Hamper 812,Unbranded,,0.8405,1.0,A,accepted,,Unbranded,"I conducted a web search for “Chocolate Hamper 812” as a candidate brand or seller name in India. I found no results that show ""Chocolate Hamper 812"" registered as a company, brand, marketplace seller, or trademark. The term appears to be generic—used for product naming rather than identifying an entity. Because no business entity, D2C label, bakery, or seller carries “Chocolate Hamper 812” as a proper name, I can only conclude there’s no public record of such a company."
SAUCE MAYONNAISE,Unbranded,,0.8035,1.0,A,accepted,,Unbranded,"I searched the web for “Sauce Mayonnaise” as a standalone name and found **no evidence** of a company, brand, or seller formally using the exact name **“Sauce Mayonnaise”** in India or globally. No listings, trademarks, or registered businesses bear that precise phrase. However, here are sellers and brands connected to mayonnaise more generally that came up during the search: • **Moment Foods LLP** (Ahmedabad, Gujarat) — a supplier/manufacturer of various mayonnaise sauces (e.g., Tandoori Veg Mayonnaise), Chinese sauces, etc. ([tradeindia.com](https://www.tradeindia.com/moment-foods-llp-18637244/?utm_source=openai)) • **Delite Food** (Palghar, Maharashtra) — offers a generic product listed as “Mayonnaise Sauce”, described on TradeIndia as a supplier/exporter, but “Delite Food” appears to be the company name, not “Sauce Mayonnaise” itself ([tradeindia.com](https://www.tradeindia.com/produ"
DUSTER YELLOW,Unbranded,,0.7947,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about the name **“DUSTER YELLOW”** as a brand, company, or seller: - No business, seller, or brand named **“DUSTER YELLOW”** was identified in India through catalogs, directories, or marketplaces. - However, the token **“Duster Yellow”** appears generically in product listings, not as a brand name—for instance, as the color variant of cleaning cloth or duster products used by manufacturers like **Geeta Enterprises** in Mumbai (offering “Yellow Duster Cloth”) ([geetaenterprises.in](https://www.geetaenterprises.in/dusters-clothes.html?utm_source=openai)). - Multiple suppliers list products described generically as “Yellow Duster,” such as **S. S. Enterprises** (Indore, Madhya Pradesh), a manufacturer and exporter of yellow dusters ([tradeindia.com](https://www.tradeindia.com/products/yellow-duster-3916037.html?utm_source=openai)). - Another example: a directory "
95 Die lid,Unbranded,,0.7957,1.0,A,accepted,,Unbranded,"I searched for the name **“95 Die lid”** as a potential brand, company, or seller in India. I found **no direct matches** for a company, brand, or seller by that exact name. Given that “95 Die lid” could possibly refer to a die size or product type rather than an entity name, I also looked into similar phrases or partial matches—but none appeared to correspond to any registered business, trademark, or seller listing. Therefore, based on available search results, **“95 Die lid” does not appear to correspond to any known brand, company, or seller in India**. If this name originates from a catalog listing, it may simply be a tag or a descriptive phrase rather than an official entity name."
SOUR DOUGH BREAD,Unbranded,,0.8403,1.0,A,accepted,,Unbranded,"I searched for “SOUR DOUGH BREAD” in India as a standalone brand or seller name; here’s what I found: 1. There is no company explicitly named **“SOUR DOUGH BREAD”** acting as a registered brand or seller in India that I could locate—no business listings, trademarks, or formal company entries appear under that exact name. 2. Numerous artisan bakeries and micro-bakeries across India offer sourdough bread, including: - **The Baker’s Dozen** (Ahmedabad) – a D2C bakery brand producing sourdough breads among other products ([thebakersdozen.in](https://www.thebakersdozen.in/faqs/?utm_source=openai)). - **The Artisanal Baking Co.** (Pune) — small‑batch, slow‑fermented sourdough loaves ([sourdough.in](https://sourdough.in/?utm_source=openai)). - **The Lazy Loaf** (Mumbai) — micro‑bakery specializing in artisan sourdough breads ([thelazyloaf.in](https://www.thelazyloaf.in/?utm_source=openai)). - *"
Tom Kha Paste 1kg pkt,Unbranded,,0.7803,1.0,A,accepted,,Unbranded,"I searched for “Tom Kha Paste 1 kg pkt” (the full title), and also “Tom Kha Paste” as a brand or company in India. I found no evidence that ""Tom Kha Paste 1 kg pkt"" is itself a registered brand, company, or independent seller name in India. However, “Tom Kha Paste” is a product sold under several established food brands: - It appears under the **Real Thai** brand (imported from Thailand and marketed in India by Rama Vision Ltd.), sold via platforms like BigBasket, JioMart, Instamart, and Wellness Forever ([swiggy.com](https://www.swiggy.com/stores/instamart/p/real-thai-tom-kha-paste-AN3FZ9HJUU?locId=31392e30343134343034322c37332e303731313631323530&utm_source=openai)). - **Blue Elephant** markets a Thai Tom Kha soup paste (70 g) via channels like Chenab Gourmet ([chenabgourmet.com](https://www.chenabgourmet.com/shop/blue-elephant-thai-tom-kha-soup-paste/?utm_source=openai)). - **Eatsumore"
Mango Juice 1000 Ml,Unbranded,,0.8141,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about the name “Mango Juice 1000 Ml” as a brand, company, or seller in India: I found no evidence that “Mango Juice 1000 Ml” is a registered brand or company name. The phrase appears generically, denoting packaging size and product type rather than a formal name, and does not correspond to any distinct entity. However, there are several actual companies and sellers in India offering mango juice in 1000 ml packaging. For example: • Umbrage “Valley’s Star Mango Drink,” packaged in 1000 ml bottles, is sold by a wholesaler named Om In One in Thane, Maharashtra ([dial4trade.com](https://www.dial4trade.com/om-in-one/valleys-star-mango-drink-pdid-8730887.htm?utm_source=openai)). • TradeIndia lists numerous suppliers of mango juice in liter‑scale bottles, such as Yesraj Enterprises (Pune), Daily Fresh Fruits India (Salem), Force India Beverages (Rajkot), and others, w"
Chicken Tikka Marinated,Unbranded,,0.8203,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about “Chicken Tikka Marinated” as a candidate brand or seller name: - I found **Bombay Fisheries**, based in New Delhi, marketing a **“Chicken tikka marinated”** (250 g or 500 g) ready-to-cook product under that description. The listing suggests it is a marinade/as‑sold item, but there’s no indication the seller name is “Chicken Tikka Marinated” — rather, that’s clearly the product name under Bombay Fisheries’ catalog ([bombayfisheries.com](https://www.bombayfisheries.com/products/chicken-tikka?utm_source=openai)). No entity appears to be operating under the name “Chicken Tikka Marinated” as a standalone company, brand, or seller name. The only matching occurrence is as a product description by **Bombay Fisheries**, located at Lodhi Road, New Delhi, India ([bombayfisheries.com](https://www.bombayfisheries.com/products/chicken-tikka?utm_source=openai)). Thus, "
Cashewnut -2 pcs,Unbranded,,0.8194,1.0,A,accepted,,Unbranded,"I searched for any brand, company, or seller in India using the precise name **""Cashewnut ‑ 2 pcs""** but did not find any matches directly using that exact string. That suggests it's not used as a formal brand name. However, “2 Piece” or “Two Pieces” is commonly used generically in product listings for cashew nuts across multiple Indian sellers and platforms. For instance: - **Nature to Home Agro** (a private limited company based in Darbhanga, Bihar) offers “Cashew 2 Piece” in wholesale and export-grade listings, with its business address, GST details, and product description clearly stated ([naturetohomeagro.com](https://www.naturetohomeagro.com/cashew-2-piece.html?utm_source=openai)). - Other platforms like **Brado India** market ""Cashew Nuts, 2 Piece – 1 Kg"" as a product SKU with descriptive tags, but the seller name is not “Cashewnut ‑ 2 pcs” ([bradoindia.com](https://www.bradoindia"
Coffee essence,Unbranded,,0.7844,1.0,A,accepted,,Unbranded,"Here’s what the web indicates regarding “Coffee essence” as a candidate brand or seller in India: • “Coffee essence concentrate” is a real product category exported by numerous Indian companies—including Delecto Foods Pvt. Ltd, Indus Coffee Pvt. Ltd, and RK Agroexport Pvt. Ltd—who are verified suppliers of such concentrates, often under generic product names rather than as a brand name “Coffee essence” itself, according to Volza export data ([volza.com](https://www.volza.com/p/coffee-essence-concentrate/manufacturers/manufacturers-in-india/?utm_source=openai)). • A seller listing on TradeIndia uses the term “Coffee flavor Symrise – Liquid Coffee Essence” as a product description rather than a brand; the actual company name there is New Rattan Agency, a distributor located in Madurai, Tamil Nadu ([tradeindia.com](https://www.tradeindia.com/products/coffee-flavor-symrise-6661497.html?utm_s"
Dosa Batter Chilled,Unbranded,,0.7751,1.0,A,accepted,,Unbranded,"I searched for **“Dosa Batter Chilled”** as a brand or seller name and found no company, trademark, or seller explicitly using that exact name. The term appears in product descriptions (e.g., “Amutham Idly Dosa Batter (Chilled)” where *Amutham* is clearly the brand) rather than referencing a standalone company named “Dosa Batter Chilled” ([waangoo.com](https://www.waangoo.com/products/amutham-idly-dosa-batter-delivered-at-least-3-days-before-it-expires-chilled?utm_source=openai)). However, I found several Indian food companies that market chilled or ready-to-cook dosa batter under different brand names: • **ID Fresh Foods** (commonly branded as “iD fresho!”) is a Bangalore-based manufacturer of chilled Idli & Dosa Batter. They list their manufacturer details (ID Fresh Food India Pvt Ltd, located in Bangalore) on BigBasket ([bigbasket.com](https://www.bigbasket.com/pd/20007785/id-fresho-i"
MILK,Unbranded,,0.7917,1.0,A,accepted,,Unbranded,"I searched for the term “MILK” as a candidate brand/seller name in India and found no evidence of any company, brand, or seller operating under the exact name ""MILK"" in the Indian B2B grocery or food-service space. There are well-known dairy brands like Amul, Mother Dairy, Verka, Ananda Dairy, Milk Mantra, etc., but none simply called “MILK.” ([en.wikipedia.org](https://en.wikipedia.org/wiki/Amul?utm_source=openai)) Additionally, there is a trademark application for ""MILK INDIA"" (class 31, for cattle feed), filed by Mr. Baldev Raj in Uttarakhand, but listed as ""objected"" and unrelated to milk as a food product. ([indiafilings.com](https://www.indiafilings.com/search/milk-india-tm-3555225?utm_source=openai))"
Tikona Paratha,Unbranded,,0.8429,1.0,A,accepted,,Unbranded,"I did not find any legitimate company, registered seller, or distinct brand named “Tikona Paratha.” Instead, the term appears widely used as a menu item name—reflecting a triangular (“tikona”) paratha—across various Indian cloud kitchens, eateries, and food-delivery platforms in cities such as New Delhi, Noida, Kanpur, and Gurgaon ([magicpin.in](https://magicpin.in/New-Delhi/Rohini/Restaurant/Paratha-In/store/16ccb34/delivery/?utm_source=openai)). There is no evidence of “Tikona Paratha” being a trademarked brand or standalone business; a trademark search for “TIKONA” yields registrations under “Tikona Infinet Private Limited” for unrelated categories like printed materials and telecom services, not food ([indiafilings.com](https://www.indiafilings.com/search/tikona-tm-2037370?utm_source=openai)). Thus, all occurrences point to generic menu item labels rather than an owner or brand entit"
Ice Tea Bottle - 250ml,Unbranded,,0.7788,1.0,A,accepted,,Unbranded,"I searched for the exact name **""Ice Tea Bottle – 250 ml""** as a potential brand or seller name in India and found no company registered under that exact name—just generic product listings that describe a 250 ml iced tea bottle. For example, TradeIndia lists a product “Iced Tea… Capacity 250 ml” sold by Toko Inc., a manufacturer‑supplier based in Jaipur, but the listing uses generic terms, not as a brand name ([tradeindia.com](https://www.tradeindia.com/products/iced-tea-2124811.html?utm_source=openai)). However, searching the distinctive tokens “Ice Tea Bottle” in India brings up multiple actual companies offering bottled iced tea under various brand names: • Society Tea offers RTD iced tea bottles in 250 ml size (e.g., Ginger, Jasmine flavors) via its own site and marketplaces ([flipkart.com](https://www.flipkart.com/society-rtd-1-iced-tea-plastic-bottle/p/itm1e0996076e7a6?utm_source=o"
Biryani Box Printed Round with Lid (1250 gm),Unbranded,,0.8441,1.0,A,accepted,,Unbranded,"I searched for ""Biryani Box Printed Round with Lid (1250 gm)"" as a candidate brand or seller name and found no result that matches it exactly as a company or brand. Instead, the web reveals several Indian packaging suppliers offering ""printed biryani packaging boxes"" or ""round containers with lids"" but under their own company names: • Mpacks Private Limited (Ghaziabad, Uttar Pradesh) manufactures and supplies pre‑printed biryani packaging boxes with transparent lids; they are listed on TradeIndia. ([tradeindia.com](https://www.tradeindia.com/products/pre-printed-biryani-packaging-box-8646443.html?utm_source=openai)) • Intact Media (Mumbai, Maharashtra) sells multi‑color printed biryani packaging boxes under their brand name Intact Media. ([tradeindia.com](https://www.tradeindia.com/products/biryani-packaging-box-9400501.html?utm_source=openai)) No seller or company name was found named """
IDLY POWDER,Unbranded,,0.8198,1.0,A,accepted,,Unbranded,"Here is what the web reveals regarding the name **""IDLY POWDER""** as a brand, company, or seller in India: - TradeIndia lists **Suriya Food Products**, established in 2002 and based in Coimbatore, Tamil Nadu, as a manufacturer and supplier offering “Idly Powder” (also called Idli Podi) packaging around INR 65 per pack ([tradeindia.com](https://www.tradeindia.com/products/idly-powder-10009615.html?utm_source=openai)). - The brand **JP Masala**, also located in Coimbatore and founded in 2001, markets an “Idly Powder 50g” product on its own site ([jpmasala.com](https://www.jpmasala.com/product-details/idly-powder-50g/?utm_source=openai)). - The **“ABBULUS”** brand—part of Abbulu Naidu Flour Mills in Coimbatore since 1939—offers Idly Powder as one of its product lines ([abbulus.com](https://www.abbulus.com/shop/idly-powder-%E0%AE%87%E0%AE%9F%E0%AF%8D%E0%AE%B2%E0%AE%BF-%E0%AE%AA%E0%AF%8A%E0%A"
GARBAGE BAG GREEN,Unbranded,,0.8326,1.0,A,accepted,,Unbranded,"I found a listing on IndiaMART where “GARBAGE BAG GREEN” appears as part of a product description under the offerings of Jai Ambe Enterprises, which includes various garbage bag products including “GARBAGE BAG GREEN” in size 30 × 50, suggesting it is used as a product label or variant by that seller. The listing names the product but doesn’t clearly indicate a standalone company or brand named exactly “GARBAGE BAG GREEN” ([jaiambehygiene.com](https://www.jaiambehygiene.com/jai-ambe-enterprises.pdf?utm_source=openai)). No independent company, trademark registration, or distinct marketplace brand named exactly “GARBAGE BAG GREEN” was identified in my search."
Gold Bark (Leaf),Unbranded,,0.8395,1.0,A,accepted,,Unbranded,"I searched the web for “Gold Bark (Leaf)” as a potential brand, company, or seller in India. I found no evidence of any company, registered label, or seller named **Gold Bark**, **Gold Bark Leaf**, or similar variants operating in this space. I also considered that “Leaf” or “Bark” might be part of the seller’s longer name but discovered no listings, trademarks, or marketplace entries containing those terms as identifiers of a supplier or company in India. However, I did locate numerous Indian sellers dealing in edible gold leaf—such as Chaturbhuj & Co. (Delhi), Gold Silver Leafing Art (Mumbai), LN Gold Leaves, Gold Leafing Hub (Mumbai), and others—none of whose names align with **Gold Bark (Leaf)** ([tradeindia.com](https://www.tradeindia.com/products/gold-imitation-leaves-c8073170.html?utm_source=openai)). In summary: no company or seller with the name “Gold Bark (Leaf)” was found; sel"
SANDWICH BOX,Unbranded,,0.8471,1.0,A,accepted,,Unbranded,"Here’s what I found regarding “SANDWICH BOX” as a candidate brand or seller in India: There is no evidence that “SANDWICH BOX” exists as a standalone company, brand, or registered seller name in India; rather, the term appears generically as a product descriptor used by many packaging manufacturers and suppliers. For example, exportersindia.com lists “Sandwich Box” products from various companies such as *Paper Packaging Products* in Bhopal, *SSJ Print N Pack* in Rohtak, and *Sri Asterprintographs* in Virudhunagar, among others ([exportersindia.com](https://www.exportersindia.com/indian-suppliers/sandwich-boxes.htm?utm_source=openai)). Similarly, tradeindia.com shows “Sandwich Box” offered by suppliers like *Vihaa Print And Pack Private Limited*, *Baki Packi Pvt. Ltd.*, *Newgenn India*, and others across cities like Mumbai, Gurugram, Kolkata, etc. ([tradeindia.com](https://www.tradeindia"
Floor Mat,Unbranded,,0.7838,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about the name **""Floor Mat""** as a brand, company, or seller in India: - No company or brand appears to be registered explicitly with the generic name **""Floor Mat""**. No trademark registrations or identifiable businesses were found using exactly that name in India. - However, there are several legitimate Indian companies producing and selling floor mats under distinctive brand names: - **Ultimats**, based in India, is a prominent manufacturer of commercial and barrier matting, offering customized matting solutions with a strong reseller network ([ultimats.com](https://ultimats.com/pages/about-us?utm_source=openai)). - **Dekoturf** (Deco Vinyl Pvt. Ltd., Haryana) manufactures vinyl-looped and dust-control mats under that brand name, with a facility in Bahadurgarh established since 2007 ([dekoturf.com](https://www.dekoturf.com/?utm_source=openai)). - **Vista I"
Packing tray ( 60x60x25mm ),Unbranded,,0.8345,1.0,A,accepted,,Unbranded,"I searched the web for the candidate “Packing tray (60×60×25 mm)” as a brand or seller name in India. I found no company or brand officially named exactly “Packing tray (60×60×25 mm).” All results referred generically to trays with similar dimensions, but under varied company names. However, I did identify at least one Indian company manufacturing a PVC blister tray with matching dimensions—60 × 60 mm size and 25 compartments—called **Vinpac Innovations**, based in Bengaluru. Their product listing explicitly mentions “Size/Dimension | 60 × 60 mm” and “Compartment | 25” for PVC blister trays, confirming they produce a tray matching those specifications ([vinpacinnovations.in](https://www.vinpacinnovations.in/pvc-trays.html?utm_source=openai)). No other seller or brand exactly named “Packing tray (60×60×25 mm)” was identified in my search."
Shot Glass 60Ml,Unbranded,,0.8291,1.0,A,accepted,,Unbranded,"I searched the web for the name **“Shot Glass 60Ml”** as a standalone brand, company, or seller in India: I found no evidence of any company or brand formally named **Shot Glass 60Ml**. The term appears to be purely descriptive of product capacity, not a distinct business or label. However, several Indian manufacturers and sellers produce or list 60 ml shot glasses under their own brand names: • **Pitrukrupa Kitchenware**, Rajkot (Gujarat) – manufactures various plastic shot glasses, including a “60 ml Shot Glass Plastic” model ([pitrukrupakitchenware.co.in](https://www.pitrukrupakitchenware.co.in/plastic-glass.html?utm_source=openai)). • **Oreo Plast International**, Firozabad (Uttar Pradesh) – offers printed 60 ml shot glasses ([oreoplastinternational.com](https://www.oreoplastinternational.com/printed-shot-glasses.html?utm_source=openai)). • **Namoh**, Pune (Maharashtra) – a polycarbo"
Salt Black Tiger,Unbranded,,0.8377,1.0,A,accepted,,Unbranded,"I searched for **“Salt Black Tiger”** and found no evidence of any company, brand, seller, or trademark registered in India under that exact name. No marketplace listings or organizational records came up using that specific phrase. However, searching on the term **“Black Tiger”** alone revealed it is known as a cement brand—**Black Tiger Cement**, owned by Goldstone Cements Limited, based in Northeast India ([blacktigercement.com](https://blacktigercement.com/about-us/?utm_source=openai)). Thus, the only real company carrying the “Black Tiger” name in India is in the cement industry, not in salt or food service. No Indian companies or sellers appear to use **“Salt Black Tiger”** as their name in any trademark filings or online listings; therefore, I found no matching salt, grocery, or D2C brand with that name. If “Tiger” or “Black Tiger” appears in a seller’s tag, it might refer to a di"
AA seal stickers,Unbranded,,0.8249,1.0,A,accepted,,Unbranded,"I searched for any real-world companies, brands, or sellers in India with the name **“AA seal stickers.”** I found no evidence of a company or brand in India—or elsewhere—registered or publicly operating under that exact name, either via trademark records or business listings. However, I did find a company based in Chennai—**Amaan Seals**—that manufactures security seals and plastic adjustable seals (used for tamper-evident purposes, such as for milk vans, drums, cabinets, etc.) ([amaanseals.com](https://www.amaanseals.com/?utm_source=openai)). While not directly “AA seal stickers,” the similarity in function (sealing/tamper-evident products) is notable. No other businesses carrying the precise name “AA seal stickers” were evident in my search."
#_# Gate Pass Book,Unbranded,,0.8268,1.0,A,accepted,,Unbranded,"Here’s what I found for the candidate brand or seller name ""#_# Gate Pass Book"": - I did **not** find any company, brand, or seller explicitly named “Gate Pass Book” as a standalone business name or D2C label through web searches. - However, there are multiple Indian stationery vendors and printing service providers offering ""gate pass book"" as a product. For example: - **Hari Om Enterprises**, a stationery manufacturer, supplier, and service provider based in Nanded, Maharashtra, lists ""Gate Pass Book"" in their offerings on TradeIndia ([tradeindia.com](https://www.tradeindia.com/products/gate-pass-book-c840556.html?utm_source=openai)). - **Unity Goods Pvt. Ltd.** (located in Bahadurgarh, Haryana) sells a “Gate Pass Book (200 Pages)” product on its website ([unitygoods.in](https://unitygoods.in/product/gate-pass-book-100-pages/?utm_source=openai)). - Additionally, multiple government and"
Non woven bag cinnamon big,Unbranded,,0.8349,1.0,A,accepted,,Unbranded,"I searched for the name **“Non woven bag cinnamon big”** as a potential brand, company, or seller based in India. Here’s what I found: - The search did not return any company, trademark, or seller actually using the precise name *“Non woven bag cinnamon big”*. No listings or brand names matching that exact phrase appeared on Indian business directories, marketplaces, or packaging suppliers. - The terms “non‑woven bag” and “cinnamon” appear in general product descriptions (e.g., bag colors or material types), such as “Cinnamon”-colored bags or non‑woven bags, but these are generic descriptors rather than proper brand names. For example, a product titled “Escape Tote” in color “Cinnamon” exists from Bongga, but there’s no indication that “Cinnamon Big” is a standalone brand or company ([gobongga.com](https://gobongga.com/products/cinnamon?utm_source=openai)). - Several Indian manufacturers"
English Toffee,Unbranded,,0.8466,1.0,A,accepted,,Unbranded,"Here’s what I found regarding the name **“English Toffee”** as a brand, company, or seller: - **Vintage Tales** (India): Offers a line called “English Toffee”–part of their gourmet toffee and bark product offerings. Located in Mumbai (contact via converse@vintage-tales.com). ([vintage-tales.com](https://vintage-tales.com/?utm_source=openai)) - **Fab Flavours** (India): Produces an “English Toffee” flavour concentrate (an oil‑soluble flavouring) for beverages and baked goods; a flavour product rather than a branded confection. ([fabflavours.com](https://fabflavours.com/product?slug=english-toffee&utm_source=openai)) - **Le Pure** (India): Sells “English Toffee” as a chocolate‑coated almond brittle product (125 g pack, Rs 380), likely under a generic product name rather than a standalone brand. ([lepure.in](https://lepure.in/products/english-toffee?utm_source=openai)) No evidence was found"
Stamp Pad Medium Blue,Unbranded,,0.7543,1.0,A,accepted,,Unbranded,"I found no evidence of any company, seller, or brand in India named exactly **“Stamp Pad Medium Blue.”** The term appears generically in various product listings (e.g., Faber‑Castell Medium Stamp Pad in Blue, Ashoka Stamp Pad Medium (Blue), Golden Stamp Pad Medium Blue) but always as a product descriptor rather than a standalone brand or seller name ([oxfordstationers.in](https://www.oxfordstationers.in/products/faber-castell-stamp-pad-medium?utm_source=openai)). These listings belong to known brands (Faber‑Castell, Ashoka, Golden Class, Kores/Regional etc.) and retailers, but none are called “Stamp Pad Medium Blue” as a corporate identity. If you want, I can further check whether other distinctive tokens in the product title correspond to registered trademarks or seller names."
Squeeze bottles -  Large,Unbranded,,0.8439,1.0,A,accepted,,Unbranded,"I searched for the phrase “Squeeze bottles ‑ Large” and its variants as a brand or seller name in India; here’s what I found: - Multiple Indian manufacturers and suppliers produce and list squeeze bottles in various sizes (including large) — for example, *Giftmart* (Mumbai), *Aryavarth Hotelwares* (Mumbai), *Newvent Export* (Jamnagar), and *Suncross Bakery Equipment* (Bhilai) appear as trusted sellers offering “squeeze bottles” through TradeIndia ([tradeindia.com](https://www.tradeindia.com/manufacturers/squeeze-bottles.html?utm_source=openai)). - *Enrich Plastic* (Mumbai) markets “Enrich 360 ml squeeze bottle” and other sizes including 500 ml and 1000 ml ([enrichplastic.in](https://www.enrichplastic.in/squeeze-bottles.html?utm_source=openai)). - *Jivan Plastics India LLP* (Chennai) produces a “V4 Squeeze Bottle (Big Nozzle)” in multiple sizes up to 36 oz ([jivanplastics.com](https://jiv"
#_# Mop Refill [Wet],Unbranded,,0.848,1.0,A,accepted,,Unbranded,"I searched for the term “#_# Mop Refill [Wet]” and found no evidence of any company, brand, seller, or entity in India (or elsewhere) using that exact name. Searches on TradeIndia, JustDial, and other supplier listings returned numerous generic mop‐refill manufacturers and distributors (e.g., Neekita Enterprise in Ahmedabad, Deepak Gruh Udyog in Aurangabad, Shri Sai Enterprises in Bengaluru, V K Trading in Gorakhpur), but none matched the literal “#_# Mop Refill [Wet]” identifier ([tradeindia.com](https://www.tradeindia.com/products/400-gm-wet-mop-refill-c8347153.html?utm_source=openai)). Thus, although many Indian companies sell wet mop refills, none appear to use “#_# Mop Refill [Wet]” as a corporate or trading name."
Pink Gel Colour,Unbranded,,0.7689,1.0,A,accepted,,Unbranded,"Here is what the web reveals about ""Pink Gel Colour"" in the context of India: • On **Bakerykart**, the product **""Bazooka Pink Gel Color""** appears under the brand **Magic Colours** and is clearly listed as a food product (edible gel color) marketed for baking applications. It is sold by Magic Colours in India. ([bakerykart.com](https://www.bakerykart.com/detail/icing-gel-colors/bazooka-pink-gel-color-by-magic?utm_source=openai)) • On **BigBasket**, a product titled **""Bloom Gel Synthetic Food Colour – Pink""** is offered by **Bloom** and marketed by **Bloom Food Additives Pvt. Ltd.**, with details of the manufacturer’s address in Kolkata and FSSAI registration. ([bigbasket.com](https://www.bigbasket.com/pd/40283707/bloom-gel-synthetic-food-colour-pink-highly-concentrated-25-ml/?utm_source=openai)) I found no evidence that “Pink Gel Colour” corresponds to a company or brand name in India—"
Frozen Beans (1Kg),Unbranded,,0.8359,1.0,A,accepted,,Unbranded,"Here’s what the web shows for the name “Frozen Beans (1 Kg)” as a potential brand, company, or seller in India: - “Frozen Beans, 1 Kg” appears as a product listing on Hyperpure (Zomato Hyperpure Private Limited), with product details such as shelf life, size, and pricing, but “Frozen Beans” is not the owning brand—it’s simply a product name under Hyperpure’s parent company in New Delhi ([hyperpure.com](https://www.hyperpure.com/in/frozen-beans-1-kg/?utm_source=openai)). - There is no evidence of any Indian company or trademark registered under the literal name “Frozen Beans (1 Kg)” operating as a brand or seller; the term appears generic and descriptive rather than referring to a distinct brand. - However, several manufacturers and suppliers (e.g., Frizwell Agro Foods in Bengaluru, Metro Frozen Folkks Foods in Roorkee, Frutteto in Maharashtra, Pal Frozen Foods, Phoenix Frozen Foods in An"
BROWN BUN,Unbranded,,0.8339,1.0,A,accepted,,Unbranded,"I looked up “BROWN BUN” as a distinctive brand or seller name and found no evidence of any Indian company or bakery explicitly called “Brown Bun.” No business, trademark, or bakery listing in India uses that exact name. I also checked for similar names or trailing markers (e.g., “Brown,” “Bun,” or “– Name”) and found none corresponding directly to “Brown Bun.” Therefore, while there are many bakeries that produce brown buns generically, there appears to be no formal entity—or seller—using “BROWN BUN” as its primary brand or company name."
APRICOT 200 GM PACK,Unbranded,,0.8472,1.0,A,accepted,,Unbranded,"I found no evidence that **“APRICOT 200 GM PACK”** corresponds to any legitimate brand, company, or seller in India. The web returns numerous listings for 200 g packs of dried apricots—ranging from retailers like The Butternut Co. marketed by Merhaki Foods & Nutrition, Khari Foods under Grahil Wellness Pvt Ltd, Happilo International Pvt Ltd, Cape Fresh Foods, Shree (Shree Ram Spices Pvt Ltd), Turkel by Vishal Enterprise, and wholesalers like Babu Trading Co. and The Natural Food.in—but none bear the name “APRICOT 200 GM PACK” as a business entity, brand, or seller name ([thebutternutcompany.com](https://www.thebutternutcompany.com/products/the-butternut-co-dried-golden-apricots-200g-100-1000000063409?utm_source=openai)). Therefore, while many companies sell 200 g apricot products, none use “APRICOT 200 GM PACK” as a distinctive brand or seller name—suggesting that this phrase is likely a"
Sugar Regular,Unbranded,,0.8455,1.0,A,accepted,,Unbranded,"I searched for ""Sugar Regular"" as a brand, company, or seller in India and found no businesses or registered trademarks under that exact name. There are no indications that ""Sugar Regular"" itself is used as a company or brand name on Indian corporate or marketplace listings. However, I did find a Darbaar Mart listing offering a product labeled ""SUGAR REGULAR MEDIUM DANA 2 KG”—here ""Sugar Regular"" appears to be a product descriptor or generic label used by the store rather than a brand or registered seller.([darbaarmart.com](https://www.darbaarmart.com/product/10800?utm_source=openai))"
SAUCE SOYA DARK,Unbranded,,0.7593,1.0,A,accepted,,Unbranded,"I searched online for “SAUCE SOYA DARK” as a candidate brand or seller name (e.g., as if a small Indian outlet might use it). I did not find any company, seller, brand, or trademark officially named “SAUCE SOYA DARK.” All relevant results were generic product listings or references to types of dark soy sauce rather than a business entity using that exact name. Therefore, my search did not uncover any real company or registered seller operating under the name ""SAUCE SOYA DARK."""
Transfer Notebook,Unbranded,,0.7467,1.0,A,accepted,,Unbranded,"I searched for “Transfer Notebook” as a candidate brand or seller name in India and found no evidence of an Indian company, D2C label, kitchen, bakery, or seller operating under that exact name. No trademarks, marketplace listings, or business entries surfaced under that name based on standard web sources. I also checked for related terms like “Transfer Notebook India” and again found no matches to any real brand or company using that label."
Burger Box,Unbranded,,0.7872,1.0,A,accepted,,Unbranded,"Here’s what I found on ""Burger Box"" as a candidate brand/company/seller in India: • A trademark for “BURGER BOX” (device mark) is registered in India under Class 43 (""Services for providing food and drink; Temporary accommodation""), filed by Sumit Chauhan of Delhi on 21 September 2017 and valid until 21 September 2027 ([quickcompany.in](https://www.quickcompany.in/trademarks/3640235-burger-box?utm_source=openai)). • Several Indian packaging or food-service suppliers list products titled “Burger Box,” including companies like Grafiko Advertising Private Limited (New Delhi), listed for cardboard packaging in TradeIndia ([tradeindia.com](https://www.tradeindia.com/products/burger-box-c6189752.html?utm_source=openai)). • More broadly, ""Burger Box"" is used generically across many B2B packaging listings on platforms like TradeIndia and ExportersIndia, offered as packaging boxes by numerous man"
